"country","latitude","longitude","confirmed_cases","deaths","recovered","update_time","country_code","region"
"China",35.86166,104.195397,414,8,288,"3/3/2020 2:03","CHN","Asia"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 3:03","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 3:03","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 3:03","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 3:03","USA","Americas"
"Others",,,706,6,10,"3/3/2020 3:13",,
"Others",,,706,6,10,"3/3/2020 3:13",,
"Others",,,706,6,10,"3/3/2020 3:13",,
"Qatar",25.354826,51.183884,7,0,0,"3/3/2020 3:23","QAT","Asia"
"Algeria",28.033886,1.659626,5,0,0,"3/3/2020 3:23","DZA","Africa"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 3:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 3:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 3:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 3:33","USA","Americas"
"China",35.86166,104.195397,338,3,294,"3/3/2020 3:43","CHN","Asia"
"China",35.86166,104.195397,174,2,169,"3/3/2020 3:43","CHN","Asia"
"China",35.86166,104.195397,174,2,169,"3/3/2020 3:43","CHN","Asia"
"China",35.86166,104.195397,174,2,169,"3/3/2020 3:43","CHN","Asia"
"Israel",31.046051,34.851612,12,0,1,"3/3/2020 4:23","ISR","Asia"
"Pakistan",30.375321,69.345116,5,0,0,"3/3/2020 4:33","PAK","Asia"
"Pakistan",30.375321,69.345116,5,0,0,"3/3/2020 4:33","PAK","Asia"
"Pakistan",30.375321,69.345116,5,0,0,"3/3/2020 4:33","PAK","Asia"
"China",23.69781,120.960515,42,1,12,"3/3/2020 6:43","CHN","Asia"
"China",23.69781,120.960515,42,1,12,"3/3/2020 6:43","CHN","Asia"
"China",35.86166,104.195397,76,3,68,"3/3/2020 7:33","CHN","Asia"
"China",35.86166,104.195397,758,6,511,"3/3/2020 7:53","CHN","Asia"
"China",35.86166,104.195397,75,1,59,"3/3/2020 9:23","CHN","Asia"
"China",35.86166,104.195397,538,3,394,"3/3/2020 9:33","CHN","Asia"
"China",35.86166,104.195397,318,6,300,"3/3/2020 9:33","CHN","Asia"
"South Korea",35.907757,127.766922,5186,28,30,"3/3/2020 9:43","KOR","Asia"
"China",35.86166,104.195397,1272,22,1231,"3/3/2020 9:43","CHN","Asia"
"Croatia",45.1,15.2,9,0,0,"3/3/2020 9:53","HRV","Europe"
"Mexico",23.634501,-102.552784,5,0,1,"3/3/2020 10:03","MEX","Americas"
"Mexico",23.634501,-102.552784,5,0,1,"3/3/2020 10:03","MEX","Americas"
"Mexico",23.634501,-102.552784,5,0,1,"3/3/2020 10:03","MEX","Americas"
"China",35.86166,104.195397,1350,7,1101,"3/3/2020 10:23","CHN","Asia"
"China",35.86166,104.195397,631,0,562,"3/3/2020 11:03","CHN","Asia"
"China",35.86166,104.195397,67217,2835,36208,"3/3/2020 11:43","CHN","Asia"
"China",35.86166,104.195397,136,3,124,"3/3/2020 11:43","CHN","Asia"
"China",35.86166,104.195397,136,3,124,"3/3/2020 11:43","CHN","Asia"
"China",22.396428,114.109497,100,2,37,"3/3/2020 11:53","CHN","Asia"
"China",35.86166,104.195397,1213,1,1093,"3/3/2020 12:33","CHN","Asia"
"Malaysia",4.210484,101.975766,36,0,22,"3/3/2020 12:33","MYS","Asia"
"China",22.198745,113.543873,10,0,9,"3/3/2020 12:33","CHN","Asia"
"China",22.198745,113.543873,10,0,9,"3/3/2020 12:33","CHN","Asia"
"China",22.198745,113.543873,10,0,9,"3/3/2020 12:33","CHN","Asia"
"China",35.86166,104.195397,1018,4,906,"3/3/2020 13:03","CHN","Asia"
"China",35.86166,104.195397,480,13,366,"3/3/2020 13:03","CHN","Asia"
"China",35.86166,104.195397,296,1,260,"3/3/2020 13:43","CHN","Asia"
"China",35.86166,104.195397,91,2,86,"3/3/2020 13:43","CHN","Asia"
"Iran",32.427908,53.688046,2336,77,291,"3/3/2020 14:23","IRN","Asia"
"China",35.86166,104.195397,990,6,936,"3/3/2020 14:33","CHN","Asia"
"China",35.86166,104.195397,125,1,106,"3/3/2020 14:33","CHN","Asia"
"China",35.86166,104.195397,125,1,106,"3/3/2020 14:33","CHN","Asia"
"China",35.86166,104.195397,125,1,106,"3/3/2020 14:33","CHN","Asia"
"China",35.86166,104.195397,125,1,106,"3/3/2020 14:33","CHN","Asia"
"Norway",60.472024,8.468946,32,0,0,"3/3/2020 14:33","NOR","Europe"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 14:33","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 14:33","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 14:33","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 14:43","USA","Americas"
"UK",55.378051,-3.435973,51,0,8,"3/3/2020 15:13","GBR","Europe"
"Netherlands",52.132633,5.291266,24,0,0,"3/3/2020 15:13","NLD","Europe"
"Austria",47.516231,14.550072,21,0,0,"3/3/2020 15:13","AUT","Europe"
"Sweden",60.128161,18.643501,21,0,0,"3/3/2020 15:13","SWE","Europe"
"Australia",-25.274398,133.775136,13,0,4,"3/3/2020 15:13","AUS","Oceania"
"Belgium",50.503887,4.469936,13,0,1,"3/3/2020 15:13","BEL","Europe"
"Iceland",64.963051,-19.020835,11,0,0,"3/3/2020 15:13","ISL","Europe"
"Ecuador",-1.831239,-78.183406,7,0,0,"3/3/2020 15:13","ECU","Americas"
"Denmark",56.26392,9.501785,6,0,0,"3/3/2020 15:13","DNK","Europe"
"Czech Republic",49.817492,15.472962,5,0,0,"3/3/2020 15:13","CZE","Europe"
"France",46.227638,2.213749,204,4,12,"3/3/2020 15:23","FRA","Europe"
"Singapore",1.352083,103.819836,110,0,78,"3/3/2020 15:23","SGP","Asia"
"Singapore",1.352083,103.819836,110,0,78,"3/3/2020 15:23","SGP","Asia"
"Oman",21.512583,55.923255,12,0,2,"3/3/2020 15:23","OMN","Asia"
"Australia",-25.274398,133.775136,11,0,1,"3/3/2020 15:23","AUS","Oceania"
"Australia",-25.274398,133.775136,11,0,1,"3/3/2020 15:23","AUS","Oceania"
"San Marino",43.94236,12.457777,10,1,0,"3/3/2020 15:23","SMR","Europe"
"Portugal",39.399872,-8.224454,2,0,0,"3/3/2020 15:33","PRT","Europe"
"Jordan",30.585164,36.238414,1,0,0,"3/3/2020 15:33","JOR","Asia"
"Morocco",31.791702,-7.09262,1,0,0,"3/3/2020 15:33","MAR","Africa"
"Ukraine",48.379433,31.16558,1,0,0,"3/3/2020 15:33","UKR","Europe"
"Jordan",30.585164,36.238414,1,0,0,"3/3/2020 15:33","JOR","Asia"
"Morocco",31.791702,-7.09262,1,0,0,"3/3/2020 15:33","MAR","Africa"
"Ukraine",48.379433,31.16558,1,0,0,"3/3/2020 15:33","UKR","Europe"
"Jordan",30.585164,36.238414,1,0,0,"3/3/2020 15:33","JOR","Asia"
"Ukraine",48.379433,31.16558,1,0,0,"3/3/2020 15:33","UKR","Europe"
"Jordan",30.585164,36.238414,1,0,0,"3/3/2020 15:33","JOR","Asia"
"Ukraine",48.379433,31.16558,1,0,0,"3/3/2020 15:33","UKR","Europe"
"Jordan",30.585164,36.238414,1,0,0,"3/3/2020 15:33","JOR","Asia"
"Ukraine",48.379433,31.16558,1,0,0,"3/3/2020 15:33","UKR","Europe"
"Jordan",30.585164,36.238414,1,0,0,"3/3/2020 15:33","JOR","Asia"
"Ukraine",48.379433,31.16558,1,0,0,"3/3/2020 15:33","UKR","Europe"
"Jordan",30.585164,36.238414,1,0,0,"3/3/2020 15:33","JOR","Asia"
"Ukraine",48.379433,31.16558,1,0,0,"3/3/2020 15:33","UKR","Europe"
"Jordan",30.585164,36.238414,1,0,0,"3/3/2020 15:33","JOR","Asia"
"Ukraine",48.379433,31.16558,1,0,0,"3/3/2020 15:33","UKR","Europe"
"Jordan",30.585164,36.238414,1,0,0,"3/3/2020 15:33","JOR","Asia"
"Ukraine",48.379433,31.16558,1,0,0,"3/3/2020 15:33","UKR","Europe"
"US",37.09024,-95.712891,1,0,1,"3/3/2020 15:53","USA","Americas"
"US",37.09024,-95.712891,1,0,1,"3/3/2020 15:53","USA","Americas"
"US",37.09024,-95.712891,1,0,1,"3/3/2020 15:53","USA","Americas"
"US",37.09024,-95.712891,1,0,1,"3/3/2020 15:53","USA","Americas"
"US",37.09024,-95.712891,1,0,1,"3/3/2020 15:53","USA","Americas"
"US",37.09024,-95.712891,1,0,1,"3/3/2020 15:53","USA","Americas"
"US",37.09024,-95.712891,1,0,1,"3/3/2020 15:53","USA","Americas"
"Switzerland",46.818188,8.227512,56,0,2,"3/3/2020 16:43","CHE","Europe"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 17:33","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 17:33","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 17:33","USA","Americas"
"Argentina",-38.416097,-63.616672,1,0,0,"3/3/2020 17:43","ARG","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 18:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 18:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 18:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 18:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 18:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 18:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 18:33","USA","Americas"
"Italy",41.87194,12.56738,2502,79,160,"3/3/2020 20:03","ITA","Europe"
"Japan",36.204824,138.252924,293,6,43,"3/3/2020 20:03","JPN","Asia"
"Germany",51.165691,10.451526,196,0,16,"3/3/2020 20:03","DEU","Europe"
"Iraq",33.223191,43.679291,32,0,0,"3/3/2020 20:03","IRQ","Asia"
"Canada",56.130366,-106.346771,19,0,2,"3/3/2020 20:03","CAN","Americas"
"Canada",56.130366,-106.346771,19,0,2,"3/3/2020 20:03","CAN","Americas"
"US",37.09024,-95.712891,21,6,1,"3/3/2020 20:23","USA","Americas"
"US",37.09024,-95.712891,6,1,0,"3/3/2020 20:23","USA","Americas"
"Chile",-35.675147,-71.542969,1,0,0,"3/3/2020 20:33","CHL","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 20:53","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 20:53","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 20:53","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 20:53","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 20:53","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 20:53","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 20:53","USA","Americas"
"China",35.86166,104.195397,576,6,490,"3/3/2020 23:13","CHN","Asia"
"China",35.86166,104.195397,133,0,124,"3/3/2020 23:13","CHN","Asia"
"China",35.86166,104.195397,133,0,124,"3/3/2020 23:13","CHN","Asia"
"US",37.09024,-95.712891,11,0,1,"3/3/2020 23:33","USA","Americas"
"US",37.09024,-95.712891,11,0,1,"3/3/2020 23:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 23:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 23:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 23:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 23:33","USA","Americas"
"US",37.09024,-95.712891,2,0,0,"3/3/2020 23:33","USA","Americas"
"China",35.86166,104.195397,168,5,155,"3/3/2020 23:43","CHN","Asia"
"United Arab Emirates",23.424076,53.847818,27,0,5,"3/3/2020 23:43","ARE","Asia"
"United Arab Emirates",23.424076,53.847818,27,0,5,"3/3/2020 23:43","ARE","Asia"
"Spain",40.463667,-3.74922,165,1,2,"3/3/2020 23:53","ESP","Europe"
"Canada",56.130366,-106.346771,9,0,3,"3/3/2020 23:53","CAN","Americas"
"Estonia",58.595272,25.013607,2,0,0,"3/3/2020 23:53","EST","Europe"
"Ireland",53.41291,-8.24389,2,0,0,"3/3/2020 23:53","IRL","Europe"
"Senegal",14.497401,-14.452362,2,0,0,"3/3/2020 23:53","SEN","Africa"
"Estonia",58.595272,25.013607,2,0,0,"3/3/2020 23:53","EST","Europe"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 23:53","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 23:53","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 23:53","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/3/2020 23:53","USA","Americas"
"Denmark",56.26392,9.501785,10,0,0,"3/4/2020 0:03","DNK","Europe"
"Denmark",56.26392,9.501785,10,0,0,"3/4/2020 0:03","DNK","Europe"
"Qatar",25.354826,51.183884,8,0,0,"3/4/2020 0:03","QAT","Asia"
"Qatar",25.354826,51.183884,8,0,0,"3/4/2020 0:03","QAT","Asia"
"Qatar",25.354826,51.183884,8,0,0,"3/4/2020 0:03","QAT","Asia"
"Qatar",25.354826,51.183884,8,0,0,"3/4/2020 0:03","QAT","Asia"
"China",35.86166,104.195397,252,2,210,"3/4/2020 0:13","CHN","Asia"
"China",35.86166,104.195397,1272,22,1234,"3/4/2020 0:33","CHN","Asia"
"Romania",45.943161,24.96676,4,0,1,"3/4/2020 0:53","ROU","Europe"
"China",35.86166,104.195397,935,1,884,"3/4/2020 1:33","CHN","Asia"
"China",35.86166,104.195397,75,0,69,"3/4/2020 1:33","CHN","Asia"
"China",35.86166,104.195397,75,0,69,"3/4/2020 1:33","CHN","Asia"
"Argentina",-38.416097,-63.616672,1,0,0,"3/4/2020 1:33","ARG","Americas"
"Chile",-35.675147,-71.542969,1,0,0,"3/4/2020 1:33","CHL","Americas"
"Latvia",56.879635,24.603189,1,0,0,"3/4/2020 1:33","LVA","Europe"
"Liechtenstein",47.166,9.555373,1,0,0,"3/4/2020 1:33","LIE","Europe"
"Tunisia",33.886917,9.537499,1,0,0,"3/4/2020 1:33","TUN","Africa"
"Argentina",-38.416097,-63.616672,1,0,0,"3/4/2020 1:33","ARG","Americas"
"Latvia",56.879635,24.603189,1,0,0,"3/4/2020 1:33","LVA","Europe"
"Liechtenstein",47.166,9.555373,1,0,0,"3/4/2020 1:33","LIE","Europe"
"Tunisia",33.886917,9.537499,1,0,0,"3/4/2020 1:33","TUN","Africa"
"Latvia",56.879635,24.603189,1,0,0,"3/4/2020 1:33","LVA","Europe"
"Liechtenstein",47.166,9.555373,1,0,0,"3/4/2020 1:33","LIE","Europe"
"Tunisia",33.886917,9.537499,1,0,0,"3/4/2020 1:33","TUN","Africa"
"Latvia",56.879635,24.603189,1,0,0,"3/4/2020 1:33","LVA","Europe"
"Liechtenstein",47.166,9.555373,1,0,0,"3/4/2020 1:33","LIE","Europe"
"Tunisia",33.886917,9.537499,1,0,0,"3/4/2020 1:33","TUN","Africa"
"Liechtenstein",47.166,9.555373,1,0,0,"3/4/2020 1:33","LIE","Europe"
"Liechtenstein",47.166,9.555373,1,0,0,"3/4/2020 1:33","LIE","Europe"
"Liechtenstein",47.166,9.555373,1,0,0,"3/4/2020 1:33","LIE","Europe"
"Liechtenstein",47.166,9.555373,1,0,0,"3/4/2020 1:33","LIE","Europe"
"US",37.09024,-95.712891,3,0,0,"3/4/2020 2:13","USA","Americas"
"US",37.09024,-95.712891,3,0,0,"3/4/2020 2:13","USA","Americas"
"US",37.09024,-95.712891,3,0,0,"3/4/2020 2:13","USA","Americas"
"US",37.09024,-95.712891,3,0,0,"3/4/2020 2:13","USA","Americas"
"US",37.09024,-95.712891,3,0,0,"3/4/2020 2:13","USA","Americas"
"Saint Barthelemy",,,3,0,0,"3/4/2020 2:43",,
"Saint Barthelemy",,,3,0,0,"3/4/2020 2:43",,
"Saint Barthelemy",,,3,0,0,"3/4/2020 2:43",,
"Saint Barthelemy",,,3,0,0,"3/4/2020 2:43",,
"Saint Barthelemy",,,3,0,0,"3/4/2020 2:43",,
"China",35.86166,104.195397,338,3,298,"3/4/2020 4:13","CHN","Asia"
"Canada",56.130366,-106.346771,12,0,3,"3/4/2020 4:23","CAN","Americas"
"US",37.09024,-95.712891,1,0,0,"3/4/2020 4:23","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/4/2020 4:23","USA","Americas"
"China",35.86166,104.195397,1350,7,1133,"3/4/2020 10:03","CHN","Asia"
"China",35.86166,104.195397,1213,1,1114,"3/4/2020 10:03","CHN","Asia"
"China",35.86166,104.195397,990,6,956,"3/4/2020 10:03","CHN","Asia"
"China",35.86166,104.195397,318,6,301,"3/4/2020 10:03","CHN","Asia"
"China",35.86166,104.195397,168,5,158,"3/4/2020 10:03","CHN","Asia"
"China",35.86166,104.195397,93,1,86,"3/4/2020 10:03","CHN","Asia"
"Iran",32.427908,53.688046,2922,92,552,"3/4/2020 12:33","IRN","Asia"
"Netherlands",52.132633,5.291266,38,0,0,"3/4/2020 12:33","NLD","Europe"
"Sweden",60.128161,18.643501,35,0,0,"3/4/2020 12:33","SWE","Europe"
"India",20.593684,78.96288,28,0,3,"3/4/2020 12:33","IND","Asia"
"Belgium",50.503887,4.469936,23,0,1,"3/4/2020 12:33","BEL","Europe"
"Israel",31.046051,34.851612,15,0,1,"3/4/2020 12:43","ISR","Asia"
"Australia",-25.274398,133.775136,10,0,4,"3/4/2020 12:43","AUS","Oceania"
"Belarus",53.709807,27.953389,6,0,0,"3/4/2020 12:43","BLR","Europe"
"Belarus",53.709807,27.953389,6,0,0,"3/4/2020 12:43","BLR","Europe"
"Belarus",53.709807,27.953389,6,0,0,"3/4/2020 12:43","BLR","Europe"
"Belarus",53.709807,27.953389,6,0,0,"3/4/2020 12:43","BLR","Europe"
"Belarus",53.709807,27.953389,6,0,0,"3/4/2020 12:43","BLR","Europe"
"Portugal",39.399872,-8.224454,5,0,0,"3/4/2020 12:43","PRT","Europe"
"China",35.86166,104.195397,67332,2871,38557,"3/4/2020 12:53","CHN","Asia"
"China",35.86166,104.195397,758,6,516,"3/4/2020 12:53","CHN","Asia"
"China",35.86166,104.195397,631,0,577,"3/4/2020 12:53","CHN","Asia"
"China",35.86166,104.195397,538,3,406,"3/4/2020 12:53","CHN","Asia"
"China",35.86166,104.195397,480,13,373,"3/4/2020 12:53","CHN","Asia"
"China",35.86166,104.195397,296,1,270,"3/4/2020 12:53","CHN","Asia"
"Faroe Islands",61.892635,-6.911806,1,0,0,"3/4/2020 12:53","FRO","Europe"
"Faroe Islands",61.892635,-6.911806,1,0,0,"3/4/2020 12:53","FRO","Europe"
"Faroe Islands",61.892635,-6.911806,1,0,0,"3/4/2020 12:53","FRO","Europe"
"Faroe Islands",61.892635,-6.911806,1,0,0,"3/4/2020 12:53","FRO","Europe"
"Malaysia",4.210484,101.975766,50,0,22,"3/4/2020 13:03","MYS","Asia"
"Malaysia",4.210484,101.975766,50,0,22,"3/4/2020 13:03","MYS","Asia"
"Gibraltar",36.137741,-5.345374,1,0,0,"3/4/2020 13:03","GIB","Europe"
"Gibraltar",36.137741,-5.345374,1,0,0,"3/4/2020 13:03","GIB","Europe"
"Gibraltar",36.137741,-5.345374,1,0,0,"3/4/2020 13:03","GIB","Europe"
"Gibraltar",36.137741,-5.345374,1,0,0,"3/4/2020 13:03","GIB","Europe"
"Gibraltar",36.137741,-5.345374,1,0,0,"3/4/2020 13:03","GIB","Europe"
"Gibraltar",36.137741,-5.345374,1,0,0,"3/4/2020 13:03","GIB","Europe"
"Poland",51.919438,19.145136,1,0,0,"3/4/2020 15:13","POL","Europe"
"Poland",51.919438,19.145136,1,0,0,"3/4/2020 15:13","POL","Europe"
"China",35.86166,104.195397,1018,4,916,"3/4/2020 15:43","CHN","Asia"
"China",35.86166,104.195397,245,1,223,"3/4/2020 15:43","CHN","Asia"
"China",35.86166,104.195397,91,2,87,"3/4/2020 15:43","CHN","Asia"
"China",35.86166,104.195397,76,3,69,"3/4/2020 15:43","CHN","Asia"
"China",35.86166,104.195397,75,1,63,"3/4/2020 15:43","CHN","Asia"
"Lebanon",33.854721,35.862285,13,0,1,"3/4/2020 16:53","LBN","Asia"
"Croatia",45.1,15.2,10,0,0,"3/4/2020 16:53","HRV","Europe"
"Croatia",45.1,15.2,10,0,0,"3/4/2020 16:53","HRV","Europe"
"US",37.09024,-95.712891,7,0,0,"3/4/2020 18:13","USA","Americas"
"South Korea",35.907757,127.766922,5621,35,41,"3/4/2020 19:23","KOR","Asia"
"Italy",41.87194,12.56738,3089,107,276,"3/4/2020 19:23","ITA","Europe"
"Japan",36.204824,138.252924,331,6,43,"3/4/2020 19:23","JPN","Asia"
"Germany",51.165691,10.451526,262,0,16,"3/4/2020 19:33","DEU","Europe"
"Switzerland",46.818188,8.227512,90,0,3,"3/4/2020 19:33","CHE","Europe"
"UK",55.378051,-3.435973,85,0,8,"3/4/2020 19:33","GBR","Europe"
"Norway",60.472024,8.468946,56,0,0,"3/4/2020 19:33","NOR","Europe"
"Bahrain",25.930414,50.637772,52,0,0,"3/4/2020 19:33","BHR","Asia"
"Austria",47.516231,14.550072,29,0,0,"3/4/2020 19:33","AUT","Europe"
"Iceland",64.963051,-19.020835,26,0,0,"3/4/2020 19:33","ISL","Europe"
"San Marino",43.94236,12.457777,16,1,0,"3/4/2020 19:33","SMR","Europe"
"Oman",21.512583,55.923255,15,0,2,"3/4/2020 19:33","OMN","Asia"
"Algeria",28.033886,1.659626,12,0,0,"3/4/2020 19:33","DZA","Africa"
"Algeria",28.033886,1.659626,12,0,0,"3/4/2020 19:33","DZA","Africa"
"Ecuador",-1.831239,-78.183406,10,0,0,"3/4/2020 19:33","ECU","Americas"
"Greece",39.074208,21.824312,9,0,0,"3/4/2020 19:33","GRC","Europe"
"Czech Republic",49.817492,15.472962,8,0,0,"3/4/2020 19:33","CZE","Europe"
"Hungary",47.162494,19.503304,2,0,0,"3/4/2020 19:33","HUN","Europe"
"Australia",-25.274398,133.775136,1,0,0,"3/4/2020 19:43","AUS","Oceania"
"Australia",-25.274398,133.775136,1,0,0,"3/4/2020 19:43","AUS","Oceania"
"US",37.09024,-95.712891,31,9,1,"3/4/2020 19:53","USA","Americas"
"US",37.09024,-95.712891,8,1,0,"3/4/2020 19:53","USA","Americas"
"US",37.09024,-95.712891,2,1,0,"3/4/2020 19:53","USA","Americas"
"US",37.09024,-95.712891,2,1,0,"3/4/2020 19:53","USA","Americas"
"New Zealand",-40.900557,174.885971,3,0,0,"3/4/2020 20:13","NZL","Oceania"
"New Zealand",-40.900557,174.885971,3,0,0,"3/4/2020 20:13","NZL","Oceania"
"Brazil",-14.235004,-51.92528,4,0,0,"3/4/2020 20:33","BRA","Americas"
"Brazil",-14.235004,-51.92528,4,0,0,"3/4/2020 20:33","BRA","Americas"
"France",46.227638,2.213749,285,4,12,"3/4/2020 20:43","FRA","Europe"
"Spain",40.463667,-3.74922,222,2,2,"3/4/2020 20:43","ESP","Europe"
"Iraq",33.223191,43.679291,35,2,0,"3/4/2020 20:43","IRQ","Asia"
"Iraq",33.223191,43.679291,35,2,0,"3/4/2020 20:43","IRQ","Asia"
"Senegal",14.497401,-14.452362,4,0,0,"3/4/2020 20:43","SEN","Africa"
"Senegal",14.497401,-14.452362,4,0,0,"3/4/2020 20:43","SEN","Africa"
"Senegal",14.497401,-14.452362,4,0,0,"3/4/2020 20:43","SEN","Africa"
"Senegal",14.497401,-14.452362,4,0,0,"3/4/2020 20:43","SEN","Africa"
"Australia",-25.274398,133.775136,22,1,4,"3/4/2020 20:43","AUS","Oceania"
"Australia",-25.274398,133.775136,22,1,4,"3/4/2020 20:43","AUS","Oceania"
"Australia",-25.274398,133.775136,5,0,2,"3/4/2020 21:03","AUS","Oceania"
"Australia",-25.274398,133.775136,5,0,2,"3/4/2020 21:03","AUS","Oceania"
"Ireland",53.41291,-8.24389,6,0,0,"3/4/2020 21:13","IRL","Europe"
"Ireland",53.41291,-8.24389,6,0,0,"3/4/2020 21:13","IRL","Europe"
"US",37.09024,-95.712891,10,0,0,"3/4/2020 21:23","USA","Americas"
"China",35.86166,104.195397,576,6,502,"3/4/2020 23:23","CHN","Asia"
"China",35.86166,104.195397,418,8,297,"3/4/2020 23:23","CHN","Asia"
"China",35.86166,104.195397,418,8,297,"3/4/2020 23:23","CHN","Asia"
"China",22.396428,114.109497,105,2,37,"3/4/2020 23:23","CHN","Asia"
"China",35.86166,104.195397,481,13,379,"3/5/2020 0:23","CHN","Asia"
"China",22.396428,114.109497,105,2,43,"3/5/2020 0:23","CHN","Asia"
"China",35.86166,104.195397,935,1,901,"3/5/2020 1:16","CHN","Asia"
"US",37.09024,-95.712891,1,0,0,"3/5/2020 1:16","USA","Americas"
"US",37.09024,-95.712891,1,0,0,"3/5/2020 1:16","USA","Americas"
"China",35.86166,104.195397,1272,22,1239,"3/5/2020 1:48","CHN","Asia"
"China",35.86166,104.195397,136,3,128,"3/5/2020 3:33","CHN","Asia"
"China",35.86166,104.195397,136,3,128,"3/5/2020 3:33","CHN","Asia"
"China",35.86166,104.195397,136,3,128,"3/5/2020 3:33","CHN","Asia"
"China",35.86166,104.195397,136,3,128,"3/5/2020 3:33","CHN","Asia"
"China",35.86166,104.195397,990,6,970,"3/5/2020 4:33","CHN","Asia"
"Canada",56.130366,-106.346771,13,0,3,"3/5/2020 4:43","CAN","Americas"
"China",35.86166,104.195397,245,1,224,"3/5/2020 6:03","CHN","Asia"
"China",35.86166,104.195397,76,3,70,"3/5/2020 6:03","CHN","Asia"
"China",35.86166,104.195397,168,6,158,"3/5/2020 6:13","CHN","Asia"
"China",35.86166,104.195397,168,6,158,"3/5/2020 6:13","CHN","Asia"
"China",35.86166,104.195397,168,6,158,"3/5/2020 6:13","CHN","Asia"
"China",35.86166,104.195397,339,3,303,"3/5/2020 6:23","CHN","Asia"
"Thailand",15.870032,100.992541,47,1,31,"3/5/2020 6:23","THA","Asia"
"Romania",45.943161,24.96676,6,0,1,"3/5/2020 6:23","ROU","Europe"
"China",35.86166,104.195397,1018,4,938,"3/5/2020 8:43","CHN","Asia"
"South Korea",35.907757,127.766922,6088,35,41,"3/5/2020 9:03","KOR","Asia"
"China",35.86166,104.195397,1351,7,1181,"3/5/2020 9:23","CHN","Asia"
"China",35.86166,104.195397,296,1,277,"3/5/2020 9:33","CHN","Asia"
"China",35.86166,104.195397,1215,1,1124,"3/5/2020 9:43","CHN","Asia"
"China",35.86166,104.195397,252,2,214,"3/5/2020 10:03","CHN","Asia"
"Iran",32.427908,53.688046,3513,107,739,"3/5/2020 13:43","IRN","Asia"
"Japan",36.204824,138.252924,360,6,43,"3/5/2020 13:43","JPN","Asia"
"Singapore",1.352083,103.819836,117,0,78,"3/5/2020 13:43","SGP","Asia"
"Kuwait",29.31166,47.481766,58,0,0,"3/5/2020 13:43","KWT","Asia"
"Kuwait",29.31166,47.481766,58,0,0,"3/5/2020 13:43","KWT","Asia"
"Bahrain",25.930414,50.637772,55,0,0,"3/5/2020 13:53","BHR","Asia"
"Belgium",50.503887,4.469936,50,0,1,"3/5/2020 13:53","BEL","Europe"
"Iceland",64.963051,-19.020835,34,0,0,"3/5/2020 13:53","ISL","Europe"
"India",20.593684,78.96288,30,0,3,"3/5/2020 13:53","IND","Asia"
"San Marino",43.94236,12.457777,21,1,0,"3/5/2020 13:53","SMR","Europe"
"San Marino",43.94236,12.457777,21,1,0,"3/5/2020 13:53","SMR","Europe"
