"Year","Stn Code","Sampling Date","State","City/Town/Village/Area","Latitude","Longitude","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10"
2011,149,"25/10/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",3,6,17
2011,149,"26/10/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",3,6,20
2011,149,"27/10/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,6,17
2011,149,"11/1/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",3,6,17
2011,149,"11/4/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,5,17
2011,149,"11/7/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,5,16
2011,149,"11/10/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,6,17
2011,149,"15/11/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,5,16
2011,149,"17/11/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,5,16
2011,149,"21/11/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,6,17
2011,149,"24/11/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",3,6,17
2011,149,"28/11/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,5,17
2011,149,"12/3/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,5,17
2011,149,"12/6/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,6,17
2011,149,"12/9/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,6,16
2011,149,"13/12/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",3,6,16
2011,149,"16/12/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,5,16
2011,149,"19/12/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,6,17
2011,149,"23/12/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",2,6,17
2011,149,"27/12/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",3,6,17
2011,149,"30/12/2011","Kerala","Cochin",9.95762,76.25115,"FACT Udyogmandal Ambalamughal Cochin","National Environmental Engineering Research Institute","Industrial Area",3,5,17
2011,30,"1/3/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,15,37
2011,30,"1/6/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,17,39
2011,30,"1/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,15,29
2011,30,"13/01/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,20,83
2011,30,"17/01/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,15,64
2011,30,"20/01/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,19,50
2011,30,"24/01/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,19,65
2011,30,"27/01/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",5,17,80
2011,30,"29/01/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,15,71
2011,30,"2/1/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,16,64
2011,30,"2/5/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,17,67
2011,30,"2/7/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,14,76
2011,30,"2/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,14,55
2011,30,"14/02/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,12,80
2011,30,"17/02/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,13,75
2011,30,"21/02/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,8,42
2011,30,"23/02/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,5,35
2011,30,"25/02/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,20,36
2011,30,"3/4/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,17,60
2011,30,"4/1/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,11,41
2011,30,"4/4/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,14,38
2011,30,"4/7/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,19,56
2011,30,"4/11/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,11,40
2011,30,"16/04/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,15,32
2011,30,"19/04/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",7,11,33
2011,30,"22/04/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,21,30
2011,30,"28/04/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,5,34
2011,30,"5/2/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,12,32
2011,30,"5/5/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,8,24
2011,30,"5/6/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,13,23
2011,30,"5/9/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,13,23
2011,30,"5/12/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,8,59
2011,30,"16/05/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,13,65
2011,30,"19/05/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,14,36
2011,30,"23/05/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,5,26
2011,30,"26/05/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,10,42
2011,30,"30/05/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,13,37
2011,30,"6/2/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,22,19
2011,30,"6/6/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,12,16
2011,30,"6/9/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,16,28
2011,30,"13/06/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,15,10
2011,30,"16/06/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,7,28
2011,30,"20/06/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,16,22
2011,30,"23/06/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,11,34
2011,30,"27/06/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,11,18
2011,30,"29/06/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,11,25
2011,30,"7/4/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,13,26
2011,30,"7/7/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,13,24
2011,30,"7/11/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,12,29
2011,30,"13/07/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,10,25
2011,30,"15/07/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,11,16
2011,30,"18/07/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,14,15
2011,30,"21/07/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,9,22
2011,30,"25/07/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,15,18
2011,30,"28/07/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,11,28
2011,30,"8/1/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,10,20
2011,30,"8/4/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,13,16
2011,30,"8/8/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",6,7,15
2011,30,"8/11/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,8,13
2011,30,"15/08/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,5,13
2011,30,"18/08/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,7,17
2011,30,"22/08/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",8,11,11
2011,30,"25/08/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",6,12,19
2011,30,"28/08/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",8,11,11
2011,30,"29/08/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",5,9,20
2011,30,"9/1/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",7,16,20
2011,30,"9/5/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,10,16
2011,30,"9/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,8,12
2011,30,"13/09/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,6,16
2011,30,"15/09/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,14,13
2011,30,"19/09/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,6,20
2011,30,"22/09/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,7,15
2011,30,"26/09/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,5,29
2011,30,"29/09/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",8,5,31
2011,30,"10/3/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,5,36
2011,30,"10/6/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,5,31
2011,30,"10/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,7,35
2011,30,"13/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,6,32
2011,30,"17/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",14,15,22
2011,30,"20/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,16,29
2011,30,"25/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",18,13,27
2011,30,"26/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,5,20
2011,30,"27/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",5,10,20
2011,30,"30/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,11,34
2011,30,"11/2/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,14,17
2011,30,"11/4/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,16,22
2011,30,"11/7/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,8,15
2011,30,"11/10/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,21,49
2011,30,"14/11/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,13,62
2011,30,"21/11/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,15,52
2011,30,"24/11/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,8,59
2011,30,"28/11/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,7,48
2011,30,"12/2/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,12,20
2011,30,"12/5/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",4,10,35
2011,30,"12/8/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,16,66
2011,30,"12/12/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,7,49
2011,30,"15/12/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,8,61
2011,30,"19/12/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",7,12,55
2011,30,"22/12/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",8,14,71
2011,30,"26/12/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",3,16,61
2011,30,"29/12/2011","Kerala","Cochin",9.95762,76.25115,"Irumpanam Cochin","Kerala State Pollution Control Board","Industrial Area",2,13,94
2011,346,"1/3/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",6,15,50
2011,346,"1/6/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",4,17,86
2011,346,"1/10/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,18,27
2011,346,"13/01/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,17,115
2011,346,"17/01/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,15,91
2011,346,"20/01/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,23,98
2011,346,"24/01/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,23,123
2011,346,"27/01/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",4,19,73
2011,346,"29/01/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,25,77
2011,346,"2/1/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",5,21,91
2011,346,"2/5/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,20,93
2011,346,"2/7/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",4,19,94
2011,346,"2/10/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,13,71
2011,346,"14/02/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,18,128
2011,346,"17/02/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",8,21,98
2011,346,"21/02/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",9,12,53
2011,346,"23/02/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",5,10,41
2011,346,"25/02/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",4,16,53
2011,346,"3/4/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,20,79
2011,346,"3/7/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,15,82
2011,346,"3/10/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,14,87
2011,346,"14/03/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",5,17,34
2011,346,"17/03/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,18,95
2011,346,"21/03/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,21,92
2011,346,"23/03/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",8,12,53
2011,346,"25/03/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,14,46
2011,346,"28/03/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,12,80
2011,346,"4/1/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,7,69
2011,346,"4/4/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,11,66
2011,346,"4/7/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",4,15,86
2011,346,"4/11/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,20,58
2011,346,"16/04/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,21,68
2011,346,"19/04/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,21,49
2011,346,"22/04/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",5,13,28
2011,346,"25/04/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",10,12,44
2011,346,"28/04/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",6,12,50
2011,346,"5/2/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,13,51
2011,346,"5/5/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,13,54
2011,346,"5/9/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,14,52
2011,346,"5/12/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,16,63
2011,346,"16/05/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,11,50
2011,346,"19/05/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",4,8,53
2011,346,"23/05/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,8,37
2011,346,"26/05/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,16,63
2011,346,"30/05/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",5,9,43
2011,346,"6/2/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,11,45
2011,346,"6/6/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",4,21,53
2011,346,"6/9/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,20,52
2011,346,"13/06/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,14,24
2011,346,"16/06/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,22,47
2011,346,"20/06/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,13,33
2011,346,"23/06/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,15,60
2011,346,"27/06/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,18,39
2011,346,"29/06/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",5,16,29
2011,346,"7/4/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",6,14,37
2011,346,"7/7/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",3,14,42
2011,346,"7/11/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,10,33
2011,346,"13/07/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,13,31
2011,346,"15/07/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,9,25
2011,346,"18/07/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",6,21,57
2011,346,"21/07/2011","Kerala","Cochin",9.95762,76.25115,"CSIR Complex Cochin","National Environmental Engineering Research Institute","Residential Rural and other Areas",2,15,28
